ds,yhat,yhat_lower,yhat_upper,Product_ID
2025-01-01,17.685154934294317,-0.6108662149516707,36.082120183898894,P001
2025-01-01,17.685154934294317,-1.7224676361717914,37.04598674489818,P001
2025-01-01,17.685154934294317,-2.128002502140682,35.55385286208998,P001
2025-01-02,16.238408295558315,-0.9433287850362113,34.65180267916507,P001
2025-01-02,16.238408295558315,-2.0184123038143964,34.48868964569178,P001
2025-01-02,16.238408295558315,-3.4315222028908714,33.82827351949509,P001
2025-01-03,17.523554755251755,-0.38423243392100476,34.61725976430975,P001
2025-01-03,17.523554755251755,-0.5562424612607194,35.21771797989917,P001
2025-01-03,17.523554755251755,0.01267949918357361,35.58956260467223,P001
2025-01-04,18.745137333549817,0.6040583753516114,37.436026394842905,P001
2025-01-04,18.745137333549817,0.2057832901220847,37.04314656125386,P001
2025-01-04,18.745137333549817,0.8636475337174144,39.14712187968821,P001
2025-01-05,18.364511518290186,-1.3193718188141785,35.431594889502094,P001
2025-01-05,18.364511518290186,-0.4310664460695234,34.74730855697671,P001
2025-01-05,18.364511518290186,-0.10722532033399934,38.505142482269854,P001
2025-01-06,18.677292777566393,0.17118180459163895,38.067294593959424,P001
2025-01-06,18.677292777566393,0.48644350196663627,37.053002848962535,P001
2025-01-06,18.677292777566393,0.07666138277913324,37.07150908932073,P001
2025-01-07,14.26406864088859,-4.2706963282032255,32.395620567532454,P001
2025-01-07,14.26406864088859,-2.842293955309265,34.37874955379241,P001
2025-01-07,14.26406864088859,-3.3327043736816844,32.26419517872575,P001
2025-01-08,18.370659000633317,-0.6240052716843334,37.68002781177512,P001
2025-01-08,18.370659000633317,0.6277069440018787,35.13923923455911,P001
2025-01-08,18.370659000633317,0.91736520151149,37.36291961050144,P001
2025-01-09,16.923912350633845,-1.839686746348568,36.65305732245072,P001
2025-01-09,16.923912350633845,-0.770016300216146,35.81148570711183,P001
2025-01-09,16.923912350633845,-0.8481708233062887,35.36205089152384,P001
2025-01-10,18.209058799061875,0.8299625619930597,36.06826133557614,P001
2025-01-10,18.209058799061875,-0.8782727413405363,35.63782902949953,P001
2025-01-10,18.209058799061875,-1.407622008397149,37.37129408911193,P001
2025-01-11,19.430641366072397,1.0071456859508352,39.39151634402459,P001
2025-01-11,19.430641366072397,0.7032905702139833,37.136794379685334,P001
2025-01-11,19.430641366072397,1.622600146708471,36.71522247605679,P001
2025-01-12,19.050015539545555,0.6110332966450334,37.781253044361065,P001
2025-01-12,19.050015539545555,0.7617191540683265,37.10883365578198,P001
2025-01-12,19.050015539545555,0.9344295645556413,37.4089028994593,P001
2025-01-13,19.362796788229154,0.03625084934954863,36.49415890164552,P001
2025-01-13,19.362796788229154,1.0717695916425254,37.267339140236906,P001
2025-01-13,19.362796788229154,0.4531415296752291,37.240940952538345,P001
2025-01-14,14.949572652239889,-3.9494166102762187,32.77260262752771,P001
2025-01-14,14.949572652239889,-3.5582910562972145,31.868848669340625,P001
2025-01-14,14.949572652239889,-4.2785290978890975,33.08501654417847,P001
2025-01-15,19.056163012667124,-0.8734511068892301,38.22207955192321,P001
2025-01-15,19.056163012667124,1.0466944837212018,37.832510722909646,P001
2025-01-15,19.056163012667124,1.655841477783074,37.20997276523147,P001
2025-01-16,17.609416363343467,-0.9716514010300796,36.176460858758915,P001
2025-01-16,17.609416363343467,0.293145952194894,35.4407635995791,P001
2025-01-16,17.609416363343467,-2.1045395055752203,35.00121413211989,P001
2025-01-17,18.89456281244768,-0.1593462489301499,36.454458565978136,P001
2025-01-17,18.89456281244768,0.8257915038120913,38.18974765516485,P001
2025-01-17,18.89456281244768,0.030725124796294856,37.15434276899878,P001
2025-01-18,20.116145380179162,1.5488827598071342,38.250667976876414,P001
2025-01-18,20.116145380179162,1.6150046596068228,37.07410880235904,P001
2025-01-18,20.116145380179162,2.575818224609473,39.448651930545225,P001
2025-01-19,19.735519561833392,1.1019363964460238,38.205388566065096,P001
2025-01-19,19.735519561833392,0.16761517648397253,38.03103867511514,P001
2025-01-19,19.735519561833392,1.502407393964988,38.29036082346696,P001
2025-01-20,20.04830081805613,1.1593353109141136,36.95578714268425,P001
2025-01-20,20.04830081805613,1.8151310152112687,39.05889168512033,P001
2025-01-20,20.04830081805613,1.1564044052830527,37.39483817209632,P001
2025-01-21,15.635076689583467,-3.238736932260846,33.22343526667779,P001
2025-01-21,15.635076689583467,-1.5519059407862696,33.884439536956435,P001
2025-01-21,15.635076689583467,-1.5748392287346693,34.051618092772806,P001
2025-01-22,19.741667057541797,0.37229545291522603,36.75259675316787,P001
2025-01-22,19.741667057541797,1.2266434763334095,37.15101136877068,P001
2025-01-22,19.741667057541797,2.8425468859140266,38.68993270179938,P001
2025-01-23,18.29492041574187,-0.5172944882120784,37.26522078173058,P001
2025-01-23,18.29492041574187,0.4135133412205618,36.983761448709096,P001
2025-01-23,18.29492041574187,0.3958052090980868,37.98014264013636,P001
2025-01-24,19.580066872379263,0.8733739454777748,37.90385385756944,P001
2025-01-24,19.580066872379263,1.9075344403888057,38.20106144932468,P001
2025-01-24,19.580066872379263,0.5534456534798025,38.50704941614215,P001
2025-01-25,20.801649446998972,1.9247905339708724,38.49944562409334,P001
2025-01-25,20.801649446998972,2.5517386330156535,39.27515279932411,P001
2025-01-25,20.801649446998972,3.6379142344667947,39.173570284073975,P001
2025-01-26,20.421023628048772,1.3166016138685892,37.694955397069315,P001
2025-01-26,20.421023628048772,1.3238006145644594,37.39624225137183,P001
