ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2025-01-01,19.391815,4.232906551908844,38.413656660553265,19.391815,19.391815,2.31808752924289,2.31808752924289,2.31808752924289,1.6055956,1.6055956,1.6055956,0.7124919292428898,0.7124919292428898,0.7124919292428898,0.0,0.0,0.0,21.709902529242893
2025-01-02,19.426038880555556,2.6314367483454566,35.652270364734306,19.426038880555556,19.426038880555556,-0.22332389999917196,-0.22332389999917196,-0.22332389999917196,1.6055956,1.6055956,1.6055956,-1.8289194999991718,-1.8289194999991718,-1.8289194999991718,0.0,0.0,0.0,19.202714980556383
2025-01-03,19.460262761111114,3.7171224496990036,37.0599677890844,19.460262761111114,19.460262761111114,1.362752267313285,1.362752267313285,1.362752267313285,1.6055956,1.6055956,1.6055956,-0.24284333268671482,-0.24284333268671482,-0.24284333268671482,0.0,0.0,0.0,20.8230150284244
2025-01-04,19.49448664166667,7.563296596987503,41.99775429318887,19.49448664166667,19.49448664166667,4.895658676769129,4.895658676769129,4.895658676769129,1.6055956,1.6055956,1.6055956,3.2900630767691283,3.2900630767691283,3.2900630767691283,0.0,0.0,0.0,24.3901453184358
2025-01-05,19.528710522222223,0.42094824266266845,34.457989208835436,19.528710522222223,19.528710522222223,-1.3065651568212624,-1.3065651568212624,-1.3065651568212624,1.6055956,1.6055956,1.6055956,-2.912160756821262,-2.912160756821262,-2.912160756821262,0.0,0.0,0.0,18.222145365400962
2025-01-06,19.562934402777778,2.8022578859319607,35.0484382972717,19.562934402777778,19.562934402777778,-0.4218107091666484,-0.4218107091666484,-0.4218107091666484,1.6055956,1.6055956,1.6055956,-2.0274063091666488,-2.0274063091666488,-2.0274063091666488,0.0,0.0,0.0,19.141123693611128
2025-01-07,19.597158283333332,7.605724021583263,41.177599745045036,19.597158283333332,19.597158283333332,4.614370492663748,4.614370492663748,4.614370492663748,1.6055956,1.6055956,1.6055956,3.008774892663749,3.008774892663749,3.008774892663749,0.0,0.0,0.0,24.21152877599708
2025-01-08,19.631382154266937,3.5636960696525937,38.43865877419624,19.631382154266937,19.631382154266937,2.3180875292587215,2.3180875292587215,2.3180875292587215,1.6055956,1.6055956,1.6055956,0.7124919292587218,0.7124919292587218,0.7124919292587218,0.0,0.0,0.0,21.94946968352566
2025-01-09,19.665606025200542,2.1355486068231326,35.02176651629365,19.665606025200542,19.665606025200542,-0.22332389999711943,-0.22332389999711943,-0.22332389999711943,1.6055956,1.6055956,1.6055956,-1.8289194999971194,-1.8289194999971194,-1.8289194999971194,0.0,0.0,0.0,19.442282125203423
2025-01-10,19.699829896134144,4.825624908562871,38.89026673180204,19.699829896134144,19.699829896134144,1.3627522673171577,1.3627522673171577,1.3627522673171577,1.6055956,1.6055956,1.6055956,-0.24284333268284236,-0.24284333268284236,-0.24284333268284236,0.0,0.0,0.0,21.062582163451303
