ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2025-01-01,28.333734,5.433654208910182,38.84732265682308,28.333734,28.333734,-5.05475215593478,-5.05475215593478,-5.05475215593478,-6.6067056,-6.6067056,-6.6067056,1.5519534440652198,1.5519534440652198,1.5519534440652198,0.0,0.0,0.0,23.27898184406522
2025-01-02,28.341844813333335,4.10440804013939,37.13736021131456,28.341844813333335,28.341844813333335,-7.52646444000217,-7.52646444000217,-7.52646444000217,-6.6067056,-6.6067056,-6.6067056,-0.9197588400021692,-0.9197588400021692,-0.9197588400021692,0.0,0.0,0.0,20.815380373331166
2025-01-03,28.349955626666667,1.243807811081976,34.66638484168111,28.349955626666667,28.349955626666667,-10.845116191629833,-10.845116191629833,-10.845116191629833,-6.6067056,-6.6067056,-6.6067056,-4.238410591629833,-4.238410591629833,-4.238410591629833,0.0,0.0,0.0,17.504839435036835
2025-01-04,28.35806644,-1.3061961659267873,32.3353205487557,28.35806644,28.35806644,-11.199501090683231,-11.199501090683231,-11.199501090683231,-6.6067056,-6.6067056,-6.6067056,-4.59279549068323,-4.59279549068323,-4.59279549068323,0.0,0.0,0.0,17.15856534931677
2025-01-05,28.36617725333333,8.104151854432232,42.20158767090898,28.36617725333333,28.36617725333333,-4.393547983090643,-4.393547983090643,-4.393547983090643,-6.6067056,-6.6067056,-6.6067056,2.213157616909357,2.213157616909357,2.213157616909357,0.0,0.0,0.0,23.972629270242685
2025-01-06,28.374288066666665,7.475222664958944,41.35877626969106,28.374288066666665,28.374288066666665,-2.4767586683836713,-2.4767586683836713,-2.4767586683836713,-6.6067056,-6.6067056,-6.6067056,4.1299469316163275,4.1299469316163275,4.1299469316163275,0.0,0.0,0.0,25.897529398282995
2025-01-07,28.382398879999997,8.113758247894316,40.24570286522121,28.382398879999997,28.382398879999997,-4.750798670295757,-4.750798670295757,-4.750798670295757,-6.6067056,-6.6067056,-6.6067056,1.8559069297042428,1.8559069297042428,1.8559069297042428,0.0,0.0,0.0,23.63160020970424
2025-01-08,28.390512482078996,7.3832672798498304,39.80696665500715,28.390512482078996,28.390512482078996,-5.054752155933495,-5.054752155933495,-5.054752155933495,-6.6067056,-6.6067056,-6.6067056,1.5519534440665053,1.5519534440665053,1.5519534440665053,0.0,0.0,0.0,23.3357603261455
2025-01-09,28.398626084158,3.5928289135905978,37.04819829350118,28.398626084158,28.398626084158,-7.526464439990281,-7.526464439990281,-7.526464439990281,-6.6067056,-6.6067056,-6.6067056,-0.9197588399902805,-0.9197588399902805,-0.9197588399902805,0.0,0.0,0.0,20.87216164416772
2025-01-10,28.406739686237,0.9374871056465448,35.32325700794303,28.406739686237,28.406739686237,-10.845116191632027,-10.845116191632027,-10.845116191632027,-6.6067056,-6.6067056,-6.6067056,-4.238410591632028,-4.238410591632028,-4.238410591632028,0.0,0.0,0.0,17.561623494604973
2025-01-11,28.414853288316,1.2706316944347986,34.00861600904571,28.414853288316,28.414853288316,-11.199501090681236,-11.199501090681236,-11.199501090681236,-6.6067056,-6.6067056,-6.6067056,-4.592795490681236,-4.592795490681236,-4.592795490681236,0.0,0.0,0.0,17.215352197634765
2025-01-12,28.422966890394996,7.000211568313185,41.60594654026633,28.422966890394996,28.422966890394996,-4.393547983087227,-4.393547983087227,-4.393547983087227,-6.6067056,-6.6067056,-6.6067056,2.213157616912773,2.213157616912773,2.213157616912773,0.0,0.0,0.0,24.029418907307768
2025-01-13,28.431080497040686,8.966801925548172,42.85973254504514,28.431080497040686,28.431080497040686,-2.476758668387207,-2.476758668387207,-2.476758668387207,-6.6067056,-6.6067056,-6.6067056,4.129946931612793,4.129946931612793,4.129946931612793,0.0,0.0,0.0,25.954321828653477
2025-01-14,28.439194103686372,7.301015021746931,39.85729787302708,28.439194103686372,28.439194103686372,-4.750798670294533,-4.750798670294533,-4.750798670294533,-6.6067056,-6.6067056,-6.6067056,1.8559069297054662,1.8559069297054662,1.8559069297054662,0.0,0.0,0.0,23.68839543339184
2025-01-15,28.44730771033206,6.945196368389649,39.80015414800347,28.44730771033206,28.44730771033206,-5.054752155933031,-5.054752155933031,-5.054752155933031,-6.6067056,-6.6067056,-6.6067056,1.55195344406697,1.55195344406697,1.55195344406697,0.0,0.0,0.0,23.392555554399028
2025-01-16,28.455421316977745,5.2076763704041396,37.68595557209694,28.455421316977745,28.455421316977745,-7.526464439991927,-7.526464439991927,-7.526464439991927,-6.6067056,-6.6067056,-6.6067056,-0.9197588399919265,-0.9197588399919265,-0.9197588399919265,0.0,0.0,0.0,20.92895687698582
2025-01-17,28.46353492362343,0.934193687945952,33.89055428067294,28.46353492362343,28.46353492362343,-10.845116191634665,-10.845116191634665,-10.845116191634665,-6.6067056,-6.6067056,-6.6067056,-4.238410591634665,-4.238410591634665,-4.238410591634665,0.0,0.0,0.0,17.61841873198877
2025-01-18,28.471648530269118,0.8807234745396672,34.13723553434281,28.471648530269118,28.471648530269118,-11.199501090673925,-11.199501090673925,-11.199501090673925,-6.6067056,-6.6067056,-6.6067056,-4.592795490673925,-4.592795490673925,-4.592795490673925,0.0,0.0,0.0,17.272147439595194
2025-01-19,28.479762133963458,7.918943079109347,40.25233790044748,28.479762133963458,28.479762133963458,-4.39354798308381,-4.39354798308381,-4.39354798308381,-6.6067056,-6.6067056,-6.6067056,2.21315761691619,2.21315761691619,2.21315761691619,0.0,0.0,0.0,24.08621415087965
2025-01-20,28.4878757376578,9.233969094934048,43.282045786087494,28.4878757376578,28.4878757376578,-2.4767586683829315,-2.4767586683829315,-2.4767586683829315,-6.6067056,-6.6067056,-6.6067056,4.129946931617067,4.129946931617067,4.129946931617067,0.0,0.0,0.0,26.011117069274867
2025-01-21,28.495989341352136,6.541187302473533,40.51788146276476,28.495989341352136,28.495989341352136,-4.75079867029331,-4.75079867029331,-4.75079867029331,-6.6067056,-6.6067056,-6.6067056,1.85590692970669,1.85590692970669,1.85590692970669,0.0,0.0,0.0,23.745190671058825
2025-01-22,28.504102945046476,7.697033797788774,40.33655783523334,28.504102945046476,28.504102945046476,-5.054752155935262,-5.054752155935262,-5.054752155935262,-6.6067056,-6.6067056,-6.6067056,1.551953444064738,1.551953444064738,1.551953444064738,0.0,0.0,0.0,23.449350789111215
2025-01-23,28.512216548740813,3.028507472288161,37.3999295161167,28.512216548740813,28.512216548740813,-7.526464439994947,-7.526464439994947,-7.526464439994947,-6.6067056,-6.6067056,-6.6067056,-0.9197588399949462,-0.9197588399949462,-0.9197588399949462,0.0,0.0,0.0,20.985752108745867
2025-01-24,28.520330152435154,-0.22103005428460287,34.458061915301734,28.520330152435154,28.520330152435154,-10.845116191636858,-10.845116191636858,-10.845116191636858,-6.6067056,-6.6067056,-6.6067056,-4.238410591636858,-4.238410591636858,-4.238410591636858,0.0,0.0,0.0,17.675213960798295
2025-01-25,28.528443756852315,1.7121831929949642,33.2935276579273,28.528443756852315,28.528443756852315,-11.199501090690454,-11.199501090690454,-11.199501090690454,-6.6067056,-6.6067056,-6.6067056,-4.592795490690454,-4.592795490690454,-4.592795490690454,0.0,0.0,0.0,17.32894266616186
2025-01-26,28.536557361269477,6.177728609759238,41.12550592983911,28.536557361269477,28.536557361269477,-4.393547983080393,-4.393547983080393,-4.393547983080393,-6.6067056,-6.6067056,-6.6067056,2.2131576169196068,2.2131576169196068,2.2131576169196068,0.0,0.0,0.0,24.143009378189085
