ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2025-01-01,16.199757,4.949025873625476,36.965842742571375,16.199757,16.199757,5.20973399134034,5.20973399134034,5.20973399134034,4.8437676000000005,4.8437676000000005,4.8437676000000005,0.3659663913403395,0.3659663913403395,0.3659663913403395,0.0,0.0,0.0,21.40949099134034
2025-01-02,16.24553235,4.599457630692284,35.09386599477363,16.24553235,16.24553235,3.8177430300017026,3.8177430300017026,3.8177430300017026,4.8437676000000005,4.8437676000000005,4.8437676000000005,-1.0260245699982977,-1.0260245699982977,-1.0260245699982977,0.0,0.0,0.0,20.063275380001706
2025-01-03,16.2913077,5.75163989882905,36.60661512391474,16.2913077,16.2913077,5.3112519311429045,5.3112519311429045,5.3112519311429045,4.8437676000000005,4.8437676000000005,4.8437676000000005,0.4674843311429039,0.4674843311429039,0.4674843311429039,0.0,0.0,0.0,21.602559631142906
2025-01-04,16.33708305,8.547266806156877,39.40704192104837,16.33708305,16.33708305,7.266995349923741,7.266995349923741,7.266995349923741,4.8437676000000005,4.8437676000000005,4.8437676000000005,2.4232277499237407,2.4232277499237407,2.4232277499237407,0.0,0.0,0.0,23.604078399923743
2025-01-05,16.3828584,5.78611489450134,37.91717677516874,16.3828584,16.3828584,5.222491372707566,5.222491372707566,5.222491372707566,4.8437676000000005,4.8437676000000005,4.8437676000000005,0.3787237727075661,0.3787237727075661,0.3787237727075661,0.0,0.0,0.0,21.605349772707566
2025-01-06,16.428633750000003,6.176428754143685,36.19403005811819,16.428633750000003,16.428633750000003,4.294102114931925,4.294102114931925,4.294102114931925,4.8437676000000005,4.8437676000000005,4.8437676000000005,-0.5496654850680752,-0.5496654850680752,-0.5496654850680752,0.0,0.0,0.0,20.722735864931927
2025-01-07,16.474409100000003,3.417524003174037,35.323395141150655,16.474409100000003,16.474409100000003,2.784055409957265,2.784055409957265,2.784055409957265,4.8437676000000005,4.8437676000000005,4.8437676000000005,-2.059712190042735,-2.059712190042735,-2.059712190042735,0.0,0.0,0.0,19.258464509957268
2025-01-08,16.520184449371087,6.531676135410961,36.58181068697861,16.520184449371087,16.520184449371087,5.209733991339031,5.209733991339031,5.209733991339031,4.8437676000000005,4.8437676000000005,4.8437676000000005,0.36596639133903036,0.36596639133903036,0.36596639133903036,0.0,0.0,0.0,21.72991844071012
2025-01-09,16.56595979874217,5.190508106018608,36.53271373756289,16.56595979874217,16.56595979874217,3.8177430300031596,3.8177430300031596,3.8177430300031596,4.8437676000000005,4.8437676000000005,4.8437676000000005,-1.0260245699968407,-1.0260245699968407,-1.0260245699968407,0.0,0.0,0.0,20.38370282874533
2025-01-10,16.611735148113254,6.352616879613149,37.50820117744013,16.611735148113254,16.611735148113254,5.311251931149112,5.311251931149112,5.311251931149112,4.8437676000000005,4.8437676000000005,4.8437676000000005,0.46748433114911114,0.46748433114911114,0.46748433114911114,0.0,0.0,0.0,21.922987079262366
2025-01-11,16.65751049748434,9.466523132132314,39.47380832298283,16.65751049748434,16.65751049748434,7.266995349919766,7.266995349919766,7.266995349919766,4.8437676000000005,4.8437676000000005,4.8437676000000005,2.4232277499197648,2.4232277499197648,2.4232277499197648,0.0,0.0,0.0,23.924505847404106
2025-01-12,16.703285846855422,6.286591939677387,36.294426411938275,16.703285846855422,16.703285846855422,5.222491372704719,5.222491372704719,5.222491372704719,4.8437676000000005,4.8437676000000005,4.8437676000000005,0.3787237727047188,0.3787237727047188,0.3787237727047188,0.0,0.0,0.0,21.925777219560143
2025-01-13,16.749061193878383,4.565742379929314,37.6633121696059,16.749061193878383,16.749061193878383,4.2941021149294905,4.2941021149294905,4.2941021149294905,4.8437676000000005,4.8437676000000005,4.8437676000000005,-0.5496654850705095,-0.5496654850705095,-0.5496654850705095,0.0,0.0,0.0,21.043163308807873
2025-01-14,16.794836540901347,3.8757901239130215,35.922148588911064,16.794836540901347,16.794836540901347,2.7840554099574653,2.7840554099574653,2.7840554099574653,4.8437676000000005,4.8437676000000005,4.8437676000000005,-2.059712190042535,-2.059712190042535,-2.059712190042535,0.0,0.0,0.0,19.57889195085881
2025-01-15,16.840611887924307,5.96427011574591,37.16364771516435,16.840611887924307,16.840611887924307,5.209733991338369,5.209733991338369,5.209733991338369,4.8437676000000005,4.8437676000000005,4.8437676000000005,0.36596639133836883,0.36596639133836883,0.36596639133836883,0.0,0.0,0.0,22.050345879262675
2025-01-16,16.88638723494727,5.972286166660156,36.97650216696802,16.88638723494727,16.88638723494727,3.817743029999001,3.817743029999001,3.817743029999001,4.8437676000000005,4.8437676000000005,4.8437676000000005,-1.0260245700009993,-1.0260245700009993,-1.0260245700009993,0.0,0.0,0.0,20.704130264946272
2025-01-17,16.932162581970232,6.755657832073089,37.243036098194445,16.932162581970232,16.932162581970232,5.311251931143017,5.311251931143017,5.311251931143017,4.8437676000000005,4.8437676000000005,4.8437676000000005,0.4674843311430167,0.4674843311430167,0.4674843311430167,0.0,0.0,0.0,22.24341451311325
2025-01-18,16.977937928993196,7.937916090602832,40.024024308085394,16.977937928993196,16.977937928993196,7.266995349933101,7.266995349933101,7.266995349933101,4.8437676000000005,4.8437676000000005,4.8437676000000005,2.4232277499331007,2.4232277499331007,2.4232277499331007,0.0,0.0,0.0,24.244933278926297
2025-01-19,17.023713272975286,6.855624922365848,37.875080722122895,17.023713272975286,17.023713272975286,5.222491372701871,5.222491372701871,5.222491372701871,4.8437676000000005,4.8437676000000005,4.8437676000000005,0.3787237727018713,0.3787237727018713,0.3787237727018713,0.0,0.0,0.0,22.246204645677157
2025-01-20,17.06948861695738,6.047449549797691,37.95613543337359,17.06948861695738,17.06948861695738,4.294102114934338,4.294102114934338,4.294102114934338,4.8437676000000005,4.8437676000000005,4.8437676000000005,-0.5496654850656624,-0.5496654850656624,-0.5496654850656624,0.0,0.0,0.0,21.36359073189172
2025-01-21,17.11526396093947,5.637530882696911,36.032457678733685,17.11526396093947,17.11526396093947,2.784055409957666,2.784055409957666,2.784055409957666,4.8437676000000005,4.8437676000000005,4.8437676000000005,-2.059712190042334,-2.059712190042334,-2.059712190042334,0.0,0.0,0.0,19.899319370897135
2025-01-22,17.161039304921562,6.621334362714503,37.95094127213665,17.161039304921562,17.161039304921562,5.209733991341129,5.209733991341129,5.209733991341129,4.8437676000000005,4.8437676000000005,4.8437676000000005,0.36596639134113007,0.36596639134113007,0.36596639134113007,0.0,0.0,0.0,22.37077329626269
2025-01-23,17.206814648903656,5.9992411325575565,37.416473143773885,17.206814648903656,17.206814648903656,3.817743030000156,3.817743030000156,3.817743030000156,4.8437676000000005,4.8437676000000005,4.8437676000000005,-1.0260245699998447,-1.0260245699998447,-1.0260245699998447,0.0,0.0,0.0,21.02455767890381
2025-01-24,17.252589992885746,7.160773465969559,37.467443766065145,17.252589992885746,17.252589992885746,5.311251931149224,5.311251931149224,5.311251931149224,4.8437676000000005,4.8437676000000005,4.8437676000000005,0.4674843311492239,0.4674843311492239,0.4674843311492239,0.0,0.0,0.0,22.563841924034968
2025-01-25,17.29836532803627,10.397607824041604,39.643089050933156,17.29836532803627,17.29836532803627,7.266995349926475,7.266995349926475,7.266995349926475,4.8437676000000005,4.8437676000000005,4.8437676000000005,2.4232277499264754,2.4232277499264754,2.4232277499264754,0.0,0.0,0.0,24.565360677962744
2025-01-26,17.3441406631868,7.066302222092235,37.816041475822495,17.3441406631868,17.3441406631868,5.222491372699023,5.222491372699023,5.222491372699023,4.8437676000000005,4.8437676000000005,4.8437676000000005,0.37872377269902363,0.37872377269902363,0.37872377269902363,0.0,0.0,0.0,22.566632035885824
2025-01-27,17.389915998337322,7.10934956443173,37.706277738885916,17.389915998337322,17.389915998337322,4.294102114931904,4.294102114931904,4.294102114931904,4.8437676000000005,4.8437676000000005,4.8437676000000005,-0.5496654850680968,-0.5496654850680968,-0.5496654850680968,0.0,0.0,0.0,21.684018113269225
2025-01-28,17.435691333487853,5.5875317482397655,35.511643894093346,17.435691333487853,17.435691333487853,2.784055409959576,2.784055409959576,2.784055409959576,4.8437676000000005,4.8437676000000005,4.8437676000000005,-2.059712190040424,-2.059712190040424,-2.059712190040424,0.0,0.0,0.0,20.21974674344743
