ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2025-01-01,16.920862,-4.597100504680481,33.6297580468791,16.920862,16.920862,-1.559146627213978,-1.559146627213978,-1.559146627213978,3.7086992000000003,3.7086992000000003,3.7086992000000003,-5.2678458272139785,-5.2678458272139785,-5.2678458272139785,0.0,0.0,0.0,15.361715372786021
2025-01-02,16.93656763388889,-0.2560461520347131,40.39697461442256,16.93656763388889,16.93656763388889,2.7620632999965613,2.7620632999965613,2.7620632999965613,3.7086992000000003,3.7086992000000003,3.7086992000000003,-0.9466359000034387,-0.9466359000034387,-0.9466359000034387,0.0,0.0,0.0,19.698630933885454
2025-01-03,16.952273267777777,0.33464914197879214,39.27474973999813,16.952273267777777,16.952273267777777,3.0589454696414844,3.0589454696414844,3.0589454696414844,3.7086992000000003,3.7086992000000003,3.7086992000000003,-0.6497537303585158,-0.6497537303585158,-0.6497537303585158,0.0,0.0,0.0,20.011218737419263
2025-01-04,16.96797890166667,2.843747042470216,41.29257396120949,16.96797890166667,16.96797890166667,5.026484760243512,5.026484760243512,5.026484760243512,3.7086992000000003,3.7086992000000003,3.7086992000000003,1.3177855602435118,1.3177855602435118,1.3177855602435118,0.0,0.0,0.0,21.99446366191018
2025-01-05,16.983684535555554,5.068242108345962,45.442661156532836,16.983684535555554,16.983684535555554,7.449663821887862,7.449663821887862,7.449663821887862,3.7086992000000003,3.7086992000000003,3.7086992000000003,3.740964621887861,3.740964621887861,3.740964621887861,0.0,0.0,0.0,24.433348357443414
2025-01-06,16.999390169444446,1.962527855498157,40.259589087631866,16.999390169444446,16.999390169444446,3.4566126791606155,3.4566126791606155,3.4566126791606155,3.7086992000000003,3.7086992000000003,3.7086992000000003,-0.25208652083938465,-0.25208652083938465,-0.25208652083938465,0.0,0.0,0.0,20.45600284860506
2025-01-07,17.01509580333333,3.893579895182661,42.23170557650948,17.01509580333333,17.01509580333333,5.7662709962745256,5.7662709962745256,5.7662709962745256,3.7086992000000003,3.7086992000000003,3.7086992000000003,2.0575717962745257,2.0575717962745257,2.0575717962745257,0.0,0.0,0.0,22.781366799607856
2025-01-08,17.030801436636505,-3.1287839090942198,34.166464365487116,17.030801436636505,17.030801436636505,-1.5591466272077015,-1.5591466272077015,-1.5591466272077015,3.7086992000000003,3.7086992000000003,3.7086992000000003,-5.267845827207703,-5.267845827207703,-5.267845827207703,0.0,0.0,0.0,15.471654809428804
2025-01-09,17.046507069939683,0.43691197118317976,40.25686972717195,17.046507069939683,17.046507069939683,2.7620632999866706,2.7620632999866706,2.7620632999866706,3.7086992000000003,3.7086992000000003,3.7086992000000003,-0.9466359000133291,-0.9466359000133291,-0.9466359000133291,0.0,0.0,0.0,19.808570369926354
2025-01-10,17.062212703242857,0.9536070686165988,39.49253506344218,17.062212703242857,17.062212703242857,3.0589454696299794,3.0589454696299794,3.0589454696299794,3.7086992000000003,3.7086992000000003,3.7086992000000003,-0.6497537303700209,-0.6497537303700209,-0.6497537303700209,0.0,0.0,0.0,20.121158172872835
