ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2025-01-01,21.96815,3.1573300468465253,32.77449263724485,21.96815,21.96815,-4.174325044612294,-4.174325044612294,-4.174325044612294,-0.076602984,-0.076602984,-0.076602984,-4.097722060612294,-4.097722060612294,-4.097722060612294,0.0,0.0,0.0,17.793824955387706
2025-01-02,21.96026236,5.914117901058291,37.347602382329704,21.96026236,21.96026236,-0.17015850399737611,-0.17015850399737611,-0.17015850399737611,-0.076602984,-0.076602984,-0.076602984,-0.09355551999737616,-0.09355551999737616,-0.09355551999737616,0.0,0.0,0.0,21.790103856002624
2025-01-03,21.952374719999998,7.611329796703313,38.446392246992836,21.952374719999998,21.952374719999998,1.0701281725969554,1.0701281725969554,1.0701281725969554,-0.076602984,-0.076602984,-0.076602984,1.1467311565969551,1.1467311565969551,1.1467311565969551,0.0,0.0,0.0,23.022502892596954
2025-01-04,21.94448708,7.74925332831089,38.08351316252657,21.94448708,21.94448708,1.888171197149263,1.888171197149263,1.888171197149263,-0.076602984,-0.076602984,-0.076602984,1.9647741811492627,1.9647741811492627,1.9647741811492627,0.0,0.0,0.0,23.83265827714926
2025-01-05,21.936599440000002,5.13736106271902,34.77729629027562,21.936599440000002,21.936599440000002,-2.3992199238461467,-2.3992199238461467,-2.3992199238461467,-0.076602984,-0.076602984,-0.076602984,-2.3226169398461467,-2.3226169398461467,-2.3226169398461467,0.0,0.0,0.0,19.537379516153855
2025-01-06,21.928711800000002,7.5801580660774786,36.21813251670256,21.928711800000002,21.928711800000002,0.9523778433846757,0.9523778433846757,0.9523778433846757,-0.076602984,-0.076602984,-0.076602984,1.0289808273846757,1.0289808273846757,1.0289808273846757,0.0,0.0,0.0,22.881089643384676
2025-01-07,21.92082416,8.325360002585448,38.57735109574438,21.92082416,21.92082416,2.2968053713256005,2.2968053713256005,2.2968053713256005,-0.076602984,-0.076602984,-0.076602984,2.3734083553256005,2.3734083553256005,2.3734083553256005,0.0,0.0,0.0,24.2176295313256
2025-01-08,21.912936566156933,3.6630323129488533,33.09827846283231,21.912936566156933,21.912936566156933,-4.174325044603879,-4.174325044603879,-4.174325044603879,-0.076602984,-0.076602984,-0.076602984,-4.097722060603879,-4.097722060603879,-4.097722060603879,0.0,0.0,0.0,17.738611521553054
2025-01-09,21.905048972313867,6.242419107432421,37.6985431661475,21.905048972313867,21.905048972313867,-0.17015850401242877,-0.17015850401242877,-0.17015850401242877,-0.076602984,-0.076602984,-0.076602984,-0.09355552001242881,-0.09355552001242881,-0.09355552001242881,0.0,0.0,0.0,21.73489046830144
2025-01-10,21.897161378470802,7.1433942873362595,37.96164170082589,21.897161378470802,21.897161378470802,1.0701281725954404,1.0701281725954404,1.0701281725954404,-0.076602984,-0.076602984,-0.076602984,1.1467311565954401,1.1467311565954401,1.1467311565954401,0.0,0.0,0.0,22.96728955106624
